Titles,Link
"Elektrėnų sav., Vievio m., Semeliškių g., 3 kambarių butas",https://www.aruodas.lt/butai-elektrenuose-vievio-m-semeliskiu-g-parduodame-k-buta-semeliskiu-g-vievis-1-3480397/
"Šiauliai, Dainiai, Architektų g., 2 kambarių butas",https://www.aruodas.lt/butai-siauliuose-dainiuose-architektu-g-nt-agentura-du-procentai-siulo-1-3480387/
"Vilnius, Pašilaičiai, Virbeliškių g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-virbeliskiu-g-nuostabus-butas-pasilaiciu-rajone-butas-1-3480311/
"Vilnius, Paupys, Paupio g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-paupyje-paupio-g-kerintis-butas-paupyje-sveiki-atvyke-i-1-3429672/
"Klaipėda, Vingis, Smiltelės g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-smilteles-g-naujas-objektas-pardavime-smilteles-1-3480251/
"Vilnius, Naujoji Vilnia, A. Kojelavičiaus g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-a-kojelaviciaus-g-sellolt-nt-ekspertai-be-procentu-1-3480233/
"Vilnius, Senamiestis, Gedimino pr., 5 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-gedimino-naujos-statybos-prabangus-1-3480227/
"Vilnius, Senamiestis, Krivūlės g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-krivules-g-namai-kurie-nepaliks-abejingu-dalios-1-3480225/
"Vilnius, Paupys, Krivūlės g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-paupyje-krivules-g-namai-kurie-nepaliks-abejingu-dalios-1-3480223/
"Vilnius, Senamiestis, Stiklių g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-stikliu-g-parduodamas-unikalus-itin-kokybiskai-1-3480219/
"Vilnius, Žvėrynas, Malonioji g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-zveryne-malonioji-g-parduodami-isskirtiniai-apartmentai-viename-1-3480217/
"Vilnius, Viršuliškės, Č. Sugiharos g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-virsuliskese-c-sugiharos-g-sellolt-nt-ekspertai-be-procentu-sveiki-1-3480209/
"Vilnius, Užupis, Užupio g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-uzupyje-uzupio-g-sellolt-nt-ekspertai-be-procentu-1-3480207/
"Vilnius, Šnipiškės, Olimpiečių g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-snipiskese-olimpieciu-g-sellolt-nt-ekspertai-be-procentu-1-3480201/
"Vilnius, Santariškės, Santariškių g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-santariskese-santariskiu-g-sellolt-nt-ekspertai-be-procentu-1-3480197/
"Vilnius, Naujamiestis, Vytenio g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-gyvenant-miesto-centre-siu-namu-asimi-tampa-1-3480187/
"Vilnius, Naujamiestis, Skroblų g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-skroblu-g-sellolt-nt-ekspertai-be-procentu-1-3480181/
"Vilnius, Naujamiestis, Švitrigailos g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-sviesus-butas-naujame-name-naujamiestyje-1-3480179/
"Vilnius, Antakalnis, Šilo g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-antakalnyje-silo-g-sellolt-nt-ekspertai-be-procentu-1-3480173/
"Vilnius, Lazdynai, Architektų g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-keturiu-kambariu-sviesus-jaukus-ir-modernus-1-3480171/
"Vilnius, Šnipiškės, Sporto g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-snipiskese-sporto-g-tai-jaukus-ir-sviesus-namai-centrineje-miesto-1-3478953/
"Palanga, Palanga, Vasaros g., 4 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-vasaros-g-kambariu-butas-vasaros-g-palangoje-1-3480099/
"Palanga, Palanga, Druskininkų g., 1 kambario butas",https://www.aruodas.lt/butai-palangoje-palangoje-druskininku-g-erdvus-sviesus-kambario-butas-druskininku-1-3480091/
"Klaipėda, Senamiestis, Tiltų g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-senamiestyje-tiltu-g-skubiai-su-vaizdu-i-jono-kalneli-galima-1-3480079/
"Palanga, Šventoji, Mokyklos g., 1 kambario butas",https://www.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-parduodamas-sviesusjaukus-kambario-butas-1-3480051/
"Klaipėda, Tauralaukis, Eglių g., 4 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-egliu-g-parduodamas-pilnai-renovuotas-ir-kokybiskai-1-3480017/
"Palanga, S. Nėries g., 2 kambarių butas",https://www.aruodas.lt/butai-palangoje-s-neries-g-erdvus-kambariu-butas-s-neries-g-1-3480007/
"Radviliškio m., A. Povyliaus g., 2 kambarių butas",https://www.aruodas.lt/butai-radviliskyje-a-povyliaus-g-nt-agentura-du-procentai-siulo-1-3479961/
"Vilnius, Kalnėnai, Ašmenėlės g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-kalnenuose-asmeneles-g-naujas-projektas-populiarioje-kalnenu-1-3479933/
"Vilnius, Žvėrynas, Sėlių g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-zveryne-seliu-g-parduodamas-sviesus-ir-erdvus-kambariu-1-3479877/
"Kupiškio m., K. Šimonio g., 3 kambarių butas",https://www.aruodas.lt/butai-kupiskyje-k-simonio-g-parduodamas-kamb-butas-k-simonio-g-1-3479059/
"Kauno r. sav., Vijūkų k., Plytupio g., 3 kambarių butas",https://www.aruodas.lt/butai-kauno-rajone-vijuku-k-plytupio-g-parduodami-butai-buciame-name-pastatyti-1-3479825/
"Kauno r. sav., Užliedžių k., Pienių g., 3 kambarių butas",https://www.aruodas.lt/butai-kauno-rajone-uzliedziu-k-pieniu-g-naujame-butu-name-yra-like-butai-aukste-1-3479823/
"Vilnius, Justiniškės, Rygos g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-lietuviu-1-3479795/
"Vilnius, Justiniškės, Rygos g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-lietuviu-1-3479793/
"Vilnius, Pašilaičiai, Leičių g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-skambinkite-lietuviu-1-3479791/
"Vilnius, Naujamiestis, Geležinio Vilko g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gelezinio-vilko-g-parduodamas-ju-kambariu-butas-naujamiestyje-1-3479785/
"Vilnius, Kalnėnai, Gurių g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-kalnenuose-guriu-g-parduodamas-pilnai-ir-kokybiskai-irengtas-1-3479781/
"Vilnius, Justiniškės, Rygos g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-lietuviu-1-3479777/
"Kaunas, Vilijampolė, Bijūnų g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-vilijampoleje-bijunu-g-skelbiame-pardavimu-pradzia-atviros-1-3445336/
"Klaipėda, Bandužiai, Bandužių g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-vertas-demesio-banduziu-gatveje-1-3479713/
"Vilnius, Naujoji Vilnia, Pramonės g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pramones-g-sumazinta-kaina-net-eur-nepraleiskite-1-3464784/
"Klaipėda, Sportininkai, Sportininkų g., 2 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-sportininkuose-sportininku-g-klaipedoje-sportininku-g-murinio-namo-1-3479595/
"Radviliškio m., Vaižganto g., 2 kambarių butas",https://www.aruodas.lt/butai-radviliskyje-vaizganto-g-nt-agentura-du-procentai-siulo-1-3479577/
"Vilnius, Fabijoniškės, Fabijoniškių g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-sellolt-nt-ekspertai-be-procentu-1-3479511/
"Vilnius, Fabijoniškės, S. Stanevičiaus g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-fabijoniskese-s-staneviciaus-g-visai-salia-fabijoniskiu-misko-ir-cedrono-1-3479481/
"Vilnius, Naujininkai, Kapsų g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujininkuose-kapsu-g-siulome-isigyti-erdvu-kv-m-ploto-buta-1-3479455/
"Vilnius, Markučiai, Kaukysos g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-markuciuose-kaukysos-g-naujai-dizainerio-irengtas-butas-projekte-1-3443992/
"Vilnius, Naujamiestis, Mindaugo g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-parduodami-kambariu-apartamentai-su-terasa-1-3479433/
"Vilnius, Naujamiestis, Savanorių pr., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodami-jaukus-kvm-apartamentai-1-3479427/
"Vilnius, Senamiestis, Bazilijonų g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-bazilijonu-g-parduodamas-jaukus-ir-sviesus-ju-kambariu-1-3479363/
"Vilnius, Šnipiškės, Kalvarijų g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-moderniai-irengtas-keturiu-1-3464546/
"Vilnius, Baltupiai, Ozo g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-baltupiuose-ozo-g-parduodamas-su-vaizdu-i-tvenkini-dvieju-1-3479345/
"Vilnius, Justiniškės, Rygos g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-lietuviu-1-3479257/
"Vilnius, Justiniškės, Rygos g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-lietuviu-1-3479249/
"Marijampolės m., Centras, Kauno g., 3 kambarių butas",https://www.aruodas.lt/butai-marijampoleje-centre-kauno-g-butas-aukste-itin-patogioje-vietoje-1-3429658/
"Vilnius, Lazdynėliai, Lazdynėlių g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-lazdyneliu-g-butas-gamtos-pasoneje-kur-pro-langus-1-3479191/
"Vilnius, Karoliniškės, Vido Maciulevičiaus g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-karoliniskese-vido-maciuleviciaus-g-parduodamas-jaukus-ir-siltas-kambario-butas-1-3479137/
"Klaipėda, Bandužiai, Bandužių g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-banduziu-gatveje-parduodamas-ju-atskiru-1-3479127/
"Palanga, Šventoji, Mokyklos g., 3 kambarių butas",https://www.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-parduodami-poilsio-apartamentai-sventojoje-1-3450736/
"Klaipėda, Giruliai, Turistų g., 2 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-giruliuose-turistu-g-parduodami-lofto-tipo-apartamentai-giruliuose-1-3479005/
"Palanga, Palanga, Laukų g., 2 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-lauku-g-kambariu-butas-lauku-g-palangoje-1-3478941/
"Klaipėda, Bandužiai, Bandužių g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-banduziu-gatveje-parduodamas-ju-kambariu-1-3478933/
"Vilnius, Viršuliškės, Viršuliškių g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-parduodamas-kambario-butas-strategiskai-1-3477189/
"Kaunas, Šilainiai, Rasytės g., 3 kambarių butas",https://www.aruodas.lt/butai-kaune-silainiuose-rasytes-g-parduodamas-jaunatviskai-irengtas-triju-1-3478881/
"Palanga, Palanga, Vaivorykštės g., 1 kambario butas",https://www.aruodas.lt/butai-palangoje-palangoje-vaivorykstes-g-parduodamas-kambario-butas-mano-jura-su-1-3478749/
"Kretingos r. sav., Vydmantų k., Verslininkų g., 1 kambario butas",https://www.aruodas.lt/butai-kretingoje-vydmantu-k-verslininku-g-parduodamas-vieno-kambario-objektas-1-3478669/
"Vilnius, Šnipiškės, Konstitucijos pr., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-parduodami-pilnai-irengti-kambariu-1-3478663/
"Palanga, Palanga, Vaivorykštės g., 2 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-vaivorykstes-g-kambariu-butas-kunigiskiuose-vaivorykstes-1-3478587/
"Palanga, Palanga, Plytų g., 1 kambario butas",https://www.aruodas.lt/butai-palangoje-palangoje-plytu-g-erdvus-studio-tipo-butas-su-zidiniu-plytu-g-1-3478577/
"Vilnius, Paupys, Aukštaičių g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-siuose-namuose-pirmajame-plane-atsiduria-1-3478545/
"Vilnius, Užupis, Polocko g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-parduodami-itin-sviesus-kambariu-1-3478533/
"Vilnius, Senamiestis, Aguonų g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-aguonu-g-ieskantiems-autentisku-unikaliu-ir-sviesiu-1-3478527/
"Vilnius, Senamiestis, Šaltinių g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-saltiniu-g-kvieciame-i-atvirus-namus-spalio-d-1-3478523/
"Vilnius, Senamiestis, Gedimino pr., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-isskirtine-kokybe-pasizyminciu-gyvenamuju-1-3478521/
"Vilnius, Antakalnis, P. Vileišio g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-viename-zaliausiu-vilniaus-rajonu-1-3478395/
"Vilnius, Antakalnis, P. Vileišio g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-viename-zaliausiu-vilniaus-rajonu-1-3478393/
"Vilnius, Senamiestis, Teatro g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-teatro-g-ispudingas-butas-su-privacia-terasa-1-3439724/
"Vilnius, Žirmūnai, Verkių g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-zirmunuose-verkiu-g-jaukus-grazus-sviesus-ir-siltas-1-3450242/
"Klaipėda, Vingis, I. Simonaitytės g., 2 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-klaipedoje-isimonaitytes-g-parduodamas-1-3478349/
"Palanga, Palanga, Smilgų g., 2 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-smilgu-g-parduodamas-moderniai-irengtas-ieju-1-3478301/
"Palanga, Palanga, Vaivorykštės g., 2 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-vaivorykstes-g-kambariu-objektas-vaivorykstes-g-mano-1-3478267/
"Panevėžys, Centras, Ramygalos g., 1 kambario butas",https://www.aruodas.lt/butai-panevezyje-centre-ramygalos-g-parduodamas-kambario-butas-su-ismoketa-1-3456456/
"Palanga, Šviesos g., 3 kambarių butas",https://www.aruodas.lt/butai-palangoje-sviesos-g-parduodami-gyvenamosios-paskirties-naujai-1-3478177/
"Palanga, Šviesos g., 4 kambarių butas",https://www.aruodas.lt/butai-palangoje-sviesos-g-parduodami-kambariu-erdvus-apartamentai-1-3478175/
"Vilnius, Šnipiškės, Raitininkų g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-snipiskese-raitininku-g-parduodamas-pilnai-irengtas-kambariu-butas-1-3478167/
"Klaipėda, Miškas, Kretingos g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-kretingos-g-parduodamas-erdvus-ir-tvarkingas-ju-1-3478159/
"Vilnius, Senamiestis, K. Kalinausko g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-k-kalinausko-g-senamiescio-ir-naujamiescio-sanduroje-1-3478143/
"Vilnius, Lazdynėliai, Lazdynėlių g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-lazdyneliu-g-parduodamas-erdvus-ir-sviesus-kambariu-1-3478027/
"Vilnius, Paupys, Aukštaičių g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-virsutiniame-aukste-isikure-kambariu-1-3477957/
"Palanga, Palanga, Paliepgirių kel., 2 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-paliepgiriu-kel-palangoje-kunigiskese-prestiziniame-1-3477961/
"Palanga, Palanga, Vanagupės g., 2 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-vanagupes-g-parduodamas-kambariu-butas-vanagupes-g-1-3477927/
"Kaunas, Dainava, Kovo 11-osios g., 1 kambario butas",https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-kambario-butas-su-balkonu-kovo-1-3477917/
"Klaipėda, Debrecenas, Debreceno g., 1 kambario butas",https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-gatveje-arti-taikos-pr-1-3477897/
"Marijampolės m., Kareivinės, Vytenio g., 3 kambarių butas",https://www.aruodas.lt/butai-marijampoleje-kareivineje-vytenio-g-renovuotame-name-erdvus-butas-aukstas-1-3477863/
"Klaipėda, Centras, Taikos pr., 2 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-centre-taikos-pr-centre-renovuotas-namas-taikos-pr-1-3477745/
"Vilnius, Justiniškės, Rygos g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-lietuviu-1-3477729/
"Vilnius, Justiniškės, Rygos g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-lietuviu-1-3477715/
"Vilnius, Pašilaičiai, Leičių g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-skambinkite-lietuviu-1-3477707/
"Vilnius, Naujininkai, Bartų g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujininkuose-bartu-g-parduodamas-ju-kambariu-kvm-butas-1-3477705/
"Vilnius, Burbiškės, Bartų g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-burbiskes-bartu-g-parduodamas-ju-kambariu-kvm-butas-1-3477703/
"Vilnius, Justiniškės, Rygos g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-lietuviu-1-3477691/
"Palanga, Palanga, Ašaralio g., 3 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-asaralio-g-parduodamas-kambariu-butas-su-isperkamaja-1-3477659/
"Vilnius, Fabijoniškės, P. Žadeikos g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-fabijoniskese-p-zadeikos-g-parduodamas-kvm-sviesus-ir-jaukus-1-3475491/
"Klaipėda, Bandužiai, Budelkiemio g., 2 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-banduziuose-budelkiemio-g-budelkiemio-g-parduodamas-ju-kambariu-su-1-3477129/
"Vilnius, Šnipiškės, Rinktinės g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-snipiskese-rinktines-g-visai-salia-centro-rinktines-gatveje-1-3477621/
"Vilnius, Šnipiškės, Linkmenų g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-nuostabus-butas-snipiskese-erdvus-jaukus-1-3477481/
"Šiauliai, Dainiai, Gegužių g., 3 kambarių butas",https://www.aruodas.lt/butai-siauliuose-dainiuose-geguziu-g-1-3477399/
"Klaipėda, Alksnynė, Alksnynės g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-alksnyneje-alksnynes-g-alksnynes-gatveje-raudonu-plytu-name-1-3477313/
"Vilnius, Baltupiai, Baltupio g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-miesto-ir-gamtos-ritmu-baltupiu-1-3477219/
"Palanga, Palanga, Medvalakio g., 2 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-medvalakio-g-parduodamas-dvieju-kambariu-butas-naujame-1-3477191/
"Palanga, Palanga, Medvalakio g., 2 kambarių butas",https://www.aruodas.lt/butai-palangoje-palangoje-medvalakio-g-parduodamas-dvieju-kambariu-butas-naujame-1-3477187/
"Kaunas, Freda, Vilties g., 2 kambarių butas",https://www.aruodas.lt/butai-kaune-fredoje-vilties-g-nuostabus-butas-pro-kurio-langus-atsiveria-1-3477173/
"Vilnius, Antakalnis, Kalno g., 4 kambarių butas",https://www.aruodas.lt/butai-vilniuje-antakalnyje-kalno-g-idealus-butas-seimai-keturiu-kambariu-butas-1-3477169/
"Vilnius, Visoriai, Bajorų kel., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-visoriuose-bajoru-kel-jaukus-ir-sviesus-butas-ramioje-gyvenvieteje-1-3477143/
"Klaipėda, Žvejybos uostas, Minijos g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-minijos-gatveje-parduodamas-ju-kambariu-1-3477141/
"Klaipėda, Kaunas, Kauno g., 3 kambarių butas",https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-salia-pc-akropolis-taikos-pr-parduodamas-1-3477133/
"Vilnius, Naujamiestis, Šaltinių g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-saltiniu-g-vieno-kambario-butas-salia-vilniaus-miesto-1-3477121/
"Vilnius, Naujininkai, Kapsų g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujininkuose-kapsu-g-kapsua-inovatyviu-technologiniu-sprendimu-1-3477043/
"Vilnius, Žirmūnai, Kalvarijų g., 1 kambario butas",https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-suremontuotas-su-balkonu-ir-nuosavais-1-3477041/
"Vilnius, Senamiestis, Mindaugo g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-mindaugo-g-parduodami-kambariu-apartamentai-su-terasa-1-3476619/
"Kretingos m., Topolių aklg., 4 kambarių butas",https://www.aruodas.lt/butai-kretingoje-topoliu-aklg-parduodamas-kambariu-butas-topoliu-aklg-1-3476989/
"Kaunas, Freda, Europos pr., 3 kambarių butas",https://www.aruodas.lt/butai-kaune-fredoje-europos-pr-vos-keletas-kilometru-iki-miesto-centro-1-3476961/
"Vilnius, Senamiestis, Šv. Stepono g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-parduodamas-kambariu-butas-senamiestyje-sv-1-3476913/
"Vilnius, Baltupiai, Trinapolio g., 3 kambarių butas",https://www.aruodas.lt/butai-vilniuje-baltupiuose-trinapolio-g-butas-jau-laisvas-prestizineje-vietoje-1-3476869/
"Vilnius, Naujininkai, Dariaus ir Girėno g., 2 kambarių butas",https://www.aruodas.lt/butai-vilniuje-naujininkuose-dariaus-ir-gireno-g-parduodamas-kambariu-butas-dariaus-ir-1-3476857/
